id,first_name,last_name,birth_date,street,zip_code,city,phone_number,mobile_number,email,news_letter,lng,lat
168,Annabel,Biedermann,1.5.1986,Am Brook 173,20099,Hamburg,+494020887165,+491583342072,a.biedermann@mail.xyz,ja,10.0543949,53.4320791
169,Reinhard,Ferstl,13.3.1950,Osthuesheide 29,27356,Rotenburg an der Wmme,+49426115370721,+491562240264,reinhard.ferstl@mail.xyz,ja,-79.7960523,35.4281223
170,Justin,Stone,12.10.1978,Starweg 145,12685,Marzahn,+493091007322,+491549808325,j.stone@mail.xyz,ja,13.5664266,52.53795419999999
171,Vivienne,Mutschler,15.8.1933,Hacklenburg 22,87749,Hawangen,+49833222546143,+491601487248,vivienne.mutschler@mail.xyz,ja,10.265226,47.9702826
172,Anouk,Walther,24.3.1964,Im Draum 33,54597,Auw,+49655147078428,+491718215803,anouk.walther@mail.xyz,ja,6.3379512,50.30022599999999
173,Harald,Opitz,15.6.1929,Gropiusstr. 75,96050,Bamberg,+4995166147950,+491544656299,harald.opitz@mail.xyz,ja,10.9244,49.8791421
174,Samantha,Steffens,21.5.1961,Widdeshover Weg 186,21483,Lanze,+4941535993668,+491527948187,samantha.steffens@mail.xyz,ja,10.6057269,53.3879338
175,Christiane,Kieslich,15.12.1979,Gasselstiege 3,67822,Schiersfeld,+49636285174301,+491628038294,c.kieslich@mail.xyz,ja,7.7653976,49.6942641
176,Lucy,Lenz,19.3.1924,Speestr. - 140,45130,Essen,+4920129132216,+491795682559,l.lenz@mail.xyz,ja,7.0031382,51.4173894
177,Clara,Phelps,9.9.1961,Starweg 167,38108,Braunschweig,+495318455557,+491586550081,clara.phelps@mail.xyz,ja,10.5793453,52.3088545
178,Yannik,Krings,5.6.1953,K_nigsberger Str. 16,25548,Mhlenbarbek,+49482262096696,+491575402378,yannik.krings@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
179,Leif,Alber,26.5.1955,Vorgebirgstr. 73,83324,Ruhpolding,+49866322631614,+491536797946,leif.alber@mail.xyz,ja,12.6497321,47.76077799999999
180,Leandra,Eckard,22.10.1938,Hfferstr. 165,61479,Glashtten,+49617451079352,+491648736052,l.eckard@mail.xyz,ja,-89.65340289999999,41.0086291
181,Samuel,Murray,5.7.1955,Paul-Engelhard-Weg 171,27308,Kirchlinteln,+49423654674178,+491553619801,samuel.murray@mail.xyz,ja,9.3192626,52.9402817
182,Jannes,Willis,8.4.1973,Sdstr. 184,8112,Wilkau-Halau,+4937595101330,+491627357441,jannes.willis@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
183,Michel,Phillips,1.5.1983,Lassallestr. 106,21406,Barnstedt,+49413410886159,+491631401934,michel.phillips@mail.xyz,ja,10.3724889,53.1355075
184,Amelie,Ehrhardt,5.5.1922,Elsa-Br_ndstr_m-Weg 159,56357,Rettershain,+4967724623268,+491607013029,amelie.ehrhardt@mail.xyz,ja,7.830320899999998,50.1458521
185,Joachim,Blair,12.2.1982,Schtzenstr. 80,56288,Spesenroth,+49676258566451,+491544678276,joachim.blair@mail.xyz,ja,7.4603606,50.0496727
186,Fenja,Pierce,20.3.1951,Kr_ver Str. 114,74564,Auhof,+4979515664580,+491576441075,fenja.pierce@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
187,Samantha,Kiessling,14.10.1956,Gropiusstr. 199,56179,Vallendar,+4926182607053,+491519063407,samantha.kiessling@mail.xyz,ja,7.621970399999999,50.3972264
188,Stella,Gabriel,7.2.1943,Janningsweg 192,27318,Hilgermissen,+49425621609703,+491746302529,s.gabriel@mail.xyz,ja,9.1248162,52.8453301
189,Connor,Waldmann,10.7.1921,Bohlweg 197,24576,Bim_hlen,+49419271807897,+491695475295,c.waldmann@mail.xyz,ja,-79.0,37.11
190,Holger,Ruppert,18.9.1968,Am Grauen Stein 73,89182,Bernstadt,+49734846610632,+491697510246,h.ruppert@mail.xyz,ja,10.0239506,48.4995986
191,Karlotta,Reinhard,26.4.2000,Mariendorfer Str. 33,32699,Extertal,+49526243050185,+491656590414,k.reinhard@mail.xyz,ja,9.103542899999999,52.0684043
192,Emre,Bruder,17.6.1927,Augustastr. 109,70372,Stuttgart,+4971173498590,+491543663043,e.bruder@mail.xyz,ja,9.286859699999999,49.4200331
193,Joy,Hofmann,9.4.1985,Dammstr. 133,55585,Altenbamberg,+49670810352908,+491713254422,j.hofmann@mail.xyz,ja,7.831998599999999,49.787416
194,Jrgen,Kellner,2.12.1926,Grevener Str. 93,56253,Treis-Karden,+49267212499273,+491788519972,j.kellner@mail.xyz,ja,7.301899999999999,50.174764
195,Lucia,Korte,2.5.1964,Handorfer Str. 17,6842,Dessau,+4934012493872,+491755605422,lucia.korte@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
196,Joelina,Barker,23.6.1943,Hahnenstr. 195,24992,Janneby,+49460752525417,+491633033581,j.barker@mail.xyz,ja,9.3023165,54.6257404
197,Amy,Haase,20.11.1945,Stolbergstr. 144,56767,Mosbruch,+49269288028829,+491679838493,a.haase@mail.xyz,ja,6.9414039,50.26220929999999
198,Romy,Karmann,25.6.1950,Birkenweg 63,53518,Kottenborn,+49269154988197,+491608192946,r.karmann@mail.xyz,ja,6.9321211,50.3801818
199,Aileen,Tesch,15.2.1977,Johann-Krane-Weg 113,56859,Bullay,+49654247559666,+491566003763,a.tesch@mail.xyz,ja,7.137378399999999,50.05434349999999
200,Marc,Renz,15.6.1956,Ripenhorst 73,76131,Karlsruhe,+4972190258753,+491653712084,marc.renz@mail.xyz,ja,8.4303821,49.0116951
201,Juliana,Goldmann,11.6.1991,Theodor-Heuss-Ring 20,4668,Otterwisch,+49343787155023,+491651015902,juliana.goldmann@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
202,Fiona,Peterson,27.12.1979,Gescherweg 53,24357,Gby,+49435494957738,+491552025816,fiona.peterson@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
203,Matthias,Brettschneider,13.7.1965,Meinertzstr. 41,54595,Gondenbrett,+49655170152317,+491757536574,matthias.brettschneider@mail.xyz,ja,6.4143756,50.23572490000001
204,Walther,Reiser,9.10.1940,Soester Str. 196,53518,Wimbach,+49269119582029,+491538083706,walther.reiser@mail.xyz,ja,6.910843799999999,50.3650258
205,Laurin,Kretschmer,26.8.1991,Mindener Str. 178,69434,Heddesbach,+49627253235055,+491687507090,laurin.kretschmer@mail.xyz,ja,8.8274113,49.4819302
206,Theo,Eberle,8.1.1990,Straburger Weg 148a,44791,Bochum,+4923466057223,+491536950738,theo.eberle@mail.xyz,ja,7.2474125,51.4886935
207,Ralph,Parks,21.8.1964,Lammerbach 89,78194,Immendingen,+49746285182543,+491576130639,r.parks@mail.xyz,ja,8.734745199999999,47.9383007
208,Emmely,Nau,4.12.1945,Rohrkampstr. 175,29594,Soltendieck,+49587483490781,+491566320651,emmely.nau@mail.xyz,ja,10.7585722,52.8746151
209,Annabell,Zenker,11.5.1954,Meinertzstr. 40,74861,Neudenau,+49626433318589,+491632303944,annabell.zenker@mail.xyz,ja,9.2707339,49.29255389999999
210,Phillipp,Lehmkuhl,23.4.1941,K_sliner Str. 101,66909,Nanzdietschweiler,+49638336778382,+491539268239,phillipp.lehmkuhl@mail.xyz,ja,7.4423813,49.4427484
211,Ruth,Kaul,1.11.1921,Rottkamp 177,25594,Vaalermoor,+49489221400947,+491661517855,r.kaul@mail.xyz,ja,9.330533599999999,53.9781269
212,Joy,Haake,10.11.1997,Schmittingheide 80,90478,Nrnberg,+4991131824607,+491611130835,joy.haake@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
213,Detlev,B_s,20.11.1986,Horstmarer Landweg 119,90613,Grohabersdorf,+49910574333626,+491547190027,detlev.boes@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
214,Lothar,Augustin,27.12.1979,Catharina-Mller-Str. 197,49688,Lastrup,+49447273844057,+491663538358,lothar.augustin@mail.xyz,ja,7.8614616,52.7953588
215,Thorsten,Brandes,3.9.1957,Soetenkamp 196a,8280,Aue,+49377123356141,+491781969572,thorsten.brandes@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
216,Damian,Kilian,3.12.1923,Hofstr. 158,12681,Marzahn,+493023740581,+491578560452,d.kilian@mail.xyz,ja,13.539811,52.5546409
217,Rieke,Reiser,9.4.1974,Arnheimweg 186,35102,Lohra,+49646215983485,+491626043323,rieke.reiser@mail.xyz,ja,8.6316351,50.7379242
218,Fritz,Falkenstein,3.12.1945,Wollinstr. 8,34621,Frielendorf,+49568483865455,+491532766228,f.falkenstein@mail.xyz,ja,9.324252099999999,50.9730985
219,Claas,Reese,28.8.1983,Bernhard-Poether-Str. 65,9249,Taura,+49372470818382,+491585699329,c.reese@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
220,Walther,Heckmann,12.4.1969,Kappenberger Damm 119,25840,Koldenbttel,+4948819787879,+491708370645,walther.heckmann@mail.xyz,ja,-81.0975397,38.0422757
221,B_rbel,Wassmann,25.1.1982,Werseblick 17,32602,Vlotho,+49573369759175,+491556116854,b.wassmann@mail.xyz,ja,8.830184500000001,52.1480262
222,Robert,Seybold,13.3.1922,Mecklenbecker Str. 140,55270,Jugenheim,+4961363870342,+491744665723,r.seybold@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
223,Tomas,Brandt,3.1.1995,Stolbergstr. 8,41068,M_nchengladbach,+49216139757147,+491614903659,tomas.brandt@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
224,Michael,Ahrendt,21.9.1988,Stettiner Str. 20,24238,Lammershagen,+49438447053416,+491559507718,m.ahrendt@mail.xyz,ja,10.4674445,54.2813763
225,Henning,K_hler,2.2.1995,Augustastr. 145,74424,Bhlertann,+49797350903040,+491597725227,henning.koehler@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
226,Pauline,Hartmann,28.3.1939,Enschedeweg 189,8056,Zwickau,+4937529632746,+491779333951,pauline.hartmann@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
227,Helmuth,Demel,3.10.1970,Beuelsweg 78,67823,Sitters,+4963629848858,+491669608415,h.demel@mail.xyz,ja,7.7825696,49.7086263
228,Erika,Rodgers,14.1.1992,Rinscheweg 114,29303,Bergen,+49505132037939,+491623311488,erika.rodgers@mail.xyz,ja,9.9641638,52.80922810000001
229,Ian,Kirchner,3.4.1931,Eibenweg 98,56357,Berg,+49677266478848,+491738427267,ian.kirchner@mail.xyz,ja,11.7226344,50.380657
230,Dominik,Selzer,8.1.1990,Gottesweg 14,18439,Stralsund,+49383121425258,+491721388273,dominik.selzer@mail.xyz,ja,13.0948125,54.30186879999999
231,Reinhardt,Garner,26.7.1999,Rckertstr. 13a,56132,Dausenau,+49260377494370,+491667023327,r.garner@mail.xyz,ja,7.761589600000001,50.3289501
232,Ann,Blair,7.9.1935,Meinertzstr. 63,70195,Stuttgart,+4971135887871,+491692092198,ann.blair@mail.xyz,ja,9.1289499,48.7790996
233,Tara,Aydin,21.2.1982,Kreuzstr. 118,82140,Olching,+4981423550541,+491689305186,tara.aydin@mail.xyz,ja,11.312006,48.2044645
234,Arthur,Urban,9.1.1925,Nauheimer Str. 112,49586,Neuenkirchen,+49546688833432,+491762871641,a.urban@mail.xyz,ja,7.833333,52.416667
235,Elisabeth,Lippert,22.8.1927,Alte Apotheke 113,36148,Kalbach,+49974210061364,+491621003910,elisabeth.lippert@mail.xyz,ja,9.6722433,50.40510380000001
236,Jrgen,Laufer,16.1.1954,Kapellenstr. 100,23683,Scharbeutz,+49450348674266,+491661080729,juergen.laufer@mail.xyz,ja,10.7402474,54.0253354
237,Jessika,Bass,9.4.1964,Telgenweg 159,93453,Neukirchen beim Heiligen Blut,+49994760005706,+491743720164,j.bass@mail.xyz,ja,12.9694915,49.2564327
238,Leandra,Herbert,26.6.1957,Sdstr. 62,93437,Furth,+49997378327024,+491738764271,leandra.herbert@mail.xyz,ja,12.8387951,49.3101132
239,Karoline,Endres,16.5.1923,Bielefelder Str. 31,82387,Antdorf,+49885665456679,+491692393598,k.endres@mail.xyz,ja,11.308508,47.7495005
240,Lene,Kr_ber,27.6.1965,Sternstr. 169,17348,Gro Daberkow,+49396381501952,+491678192697,lene.kroeber@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
241,Maxim,Wirth,5.7.1975,Kirchstr. 138,22846,Norderstedt,+494099928853,+491657340994,maxim.wirth@mail.xyz,ja,9.9191413,53.70548909999999
242,Robin,Bruns,16.1.1949,Memmertweg 135,92711,Parkstein,+49960243837838,+491716356220,r.bruns@mail.xyz,ja,12.0532231,49.7349402
243,Heike,Carr,4.6.1996,Fresnostr. 157,92268,Etzelwang,+49966310192628,+491601047369,heike.carr@mail.xyz,ja,11.5857851,49.5278499
244,Jill,Curry,4.9.1963,Rinscheweg 67,79761,Waldshut-Tiengen,+49774137561160,+491625162666,jill.curry@mail.xyz,ja,8.2686627,47.6321272
245,Lina,Lau,4.8.1961,Agrippastr. 76,83064,Raubling,+49803529682641,+491623725189,l.lau@mail.xyz,ja,12.1115921,47.7908741
246,Julia,Welch,5.5.1934,Sternstr. 28,37215,Witzenhausen,+4955423267693,+491541919650,j.welch@mail.xyz,ja,9.8589051,51.2945009
247,Lotta,Roos,2.1.1983,Soetenkamp 70,74395,Mundelsheim,+49714351395738,+491643590191,l.roos@mail.xyz,ja,9.2077686,48.9983614
248,Bennett,Katrin,3.9.1934,Dauvemhle 102,67271,Neuleiningen,+49635976322839,+491656153438,b.katrin@mail.xyz,ja,8.136496,49.5424819
249,Martin,Khn,14.9.1954,Hirseweg 28a,55756,Herrstein,+49678559744304,+491796389884,martin.kuehn@mail.xyz,ja,7.3380465,49.7796993
250,Jenny,Bek,13.12.1976,Im Stemmen 195,56767,K_tterichen,+49269253832347,+491576349234,j.bek@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
251,Madeleine,Siefert,14.6.1931,Hindenburgplatz 127,86972,Altenstadt,+49886145336833,+491692585645,m.siefert@mail.xyz,ja,10.0803557,48.1763322
252,Emilia,Patterson,14.10.1953,Berrischstr. 3,95197,Schauenstein,+49925296962885,+491776214769,emilia.patterson@mail.xyz,ja,11.7413623,50.2782288
253,Fabienne,Carsten,13.11.1994,Im Draum 142,55294,Bodenheim,+49613590937556,+491716465762,fabienne.carsten@mail.xyz,ja,8.312674,49.9292948
254,Kian,Bruns,17.9.1995,Zur Gr_fte 119,58730,Fr_ndenberg,+49237329344374,+491682100721,kian.bruns@mail.xyz,ja,-103.3383503,48.8755921
255,Katrin,Behrendt,23.10.1965,Kochwiesenstr. 115,79341,Kenzingen,+49764423586958,+491769208004,k.behrendt@mail.xyz,ja,7.769684499999999,48.1955155
256,Sascha,Feierabend,17.6.1924,Rohrkampstr. 2,24392,Saustrup,+49464132743441,+491541776470,sascha.feierabend@mail.xyz,ja,9.7701943,54.6714839
257,Samantha,Warnecke,16.9.1945,Sporckweg 75,72218,Wildberg,+49705467681028,+491617454601,samantha.warnecke@mail.xyz,ja,8.7827488,48.6492692
258,Chris,Wilhelmi,12.11.1977,P_tterhoek 74,39307,Schlagenthin,+49393368760650,+491591202173,chris.wilhelmi@mail.xyz,ja,12.2815272,52.4638979
259,Ilse,Santos,28.8.1995,Soester Str. 169,94339,Leiblfing,+49942762049230,+491783497814,ilse.santos@mail.xyz,ja,12.5117185,48.77412589999999
260,Kilian,Schneider,23.8.1958,Havichhorster Mhle 158,73072,Grnbach,+49716240434339,+491686229258,kilian.schneider@mail.xyz,ja,-97.5138947,35.2340635
261,Benjamin,Yates,5.6.1984,Ringelnatzstr. 18,53783,Eitorf,+49224385902145,+491763857685,b.yates@mail.xyz,ja,7.451173999999999,50.7693433
262,Jana,Laue,6.7.1932,Heisstr. 177,73066,Uhingen,+49716167854470,+491799704636,j.laue@mail.xyz,ja,9.586083799999999,48.7112849
263,Kyra,Gutierrez,12.4.1928,Sternstr. 171,49832,Beesten,+49590571357324,+491698954119,kyra.gutierrez@mail.xyz,ja,7.502166399999999,52.430526
264,Enno,Hunter,25.6.1997,Albachtener Str. 160,37445,Walkenried,+4955252980948,+491727071956,enno.hunter@mail.xyz,ja,10.6117135,51.5878685
265,B_rbel,Ternes,11.1.1989,Augustastr. 26,53560,Vettelscho,+49264523070699,+491799328404,baerbel.ternes@mail.xyz,ja,-89.7942892,43.1939017
266,Jill,Bucher,15.2.1968,Salzmannstr. 69,66919,Obernheim-Kirchenarnbach,+4963754582396,+491769595606,jill.bucher@mail.xyz,ja,7.577033300000001,49.35850079999999
267,Mira,Valdez,28.9.1967,Ostlandstr. 157,34369,Hofgeismar,+49567194084544,+491576137466,m.valdez@mail.xyz,ja,9.3860472,51.4970925
268,Leif,Bode,14.7.1933,W_rthstr. 68,36289,Friedewald,+49667426742602,+491635760711,l.bode@mail.xyz,ja,9.8566314,50.8815014
269,Eileen,K_hler,24.8.1923,Hogenbergstr. 29,44809,Bochum,+49234688292,+491766333345,eileen.koehler@mail.xyz,ja,7.199720399999999,51.4995616
270,Hartmut,Busche,4.8.1965,Morthorststr. 18,67240,Bobenheim-Roxheim,+49623988535209,+491689514311,h.busche@mail.xyz,ja,8.3589707,49.5811581
271,Alexandra,Jung,21.6.1987,uere Kanalstr. 67,38116,Braunschweig,+4953121715666,+491764449135,a.jung@mail.xyz,ja,10.4502042,52.27744380000001
272,Karla,H_usler,25.8.1930,Dodostr. 190,75239,Eisingen,+49723267111387,+491583577491,karla.haeusler@mail.xyz,ja,8.6693754,48.9464018
273,Philip,Wald,11.3.1932,Ulmenweg 43,47447,Moers,+4928415300808,+491735703447,p.wald@mail.xyz,ja,6.6283198,51.397927
274,Sylvia,Ferguson,16.10.1985,Dsseldorfer Str. 98,23863,Nienwohld,+49453221517430,+491757454716,s.ferguson@mail.xyz,ja,10.1946885,53.78640530000001
275,Mats,Bondar,26.5.1981,Ossenkampstiege 6,84364,Bad Birnbach,+49856342041241,+491714554967,mats.bondar@mail.xyz,ja,13.0899962,48.4440584
276,Pascal,Williamson,18.10.1965,Willingrott 174,25889,Witzwort,+49488191757212,+491642644196,p.williamson@mail.xyz,ja,8.987849299999999,54.3988824
277,Milena,Wagner,14.4.1975,Dortmunder Str. 93,97334,Sommerach,+49938176910324,+491641697576,milena.wagner@mail.xyz,ja,10.2045416,49.8289205
278,Janik,Jonas,16.6.1984,Gustav-Tweer-Weg 18,61479,Glashtten,+49617496587071,+491713161303,j.jonas@mail.xyz,ja,-89.65340289999999,41.0086291
279,Enno,Sass,19.2.1929,Norbertstr. 152,61389,Schmitten,+49608490393365,+491571119571,e.sass@mail.xyz,ja,8.4422899,50.2696397
280,Greta,Morgenstern,17.8.1922,Kochwiesenstr. 150,56472,Dreisbach,+49266126058113,+491683035459,g.morgenstern@mail.xyz,ja,7.9303608,50.6164996
281,Vincent,Knzel,2.10.1938,Rschhausweg 47,4319,Engelsdorf,+493414872478,+491601402000,v.kuenzel@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
282,Melissa,Tietz,6.9.1924,Rottkamp 134,40670,Meerbusch,+49213257264061,+491738387614,m.tietz@mail.xyz,ja,6.6220978,51.2701556
283,Marius,Sorg,5.11.1967,Sternstr. 42,52146,Wrselen,+49240558642920,+491588624326,m.sorg@mail.xyz,ja,-91.1929114,43.1878888
284,Amy,Deiss,6.1.1931,Gremmendorfer Weg 118,21684,Stade,+49414193776650,+491774341932,a.deiss@mail.xyz,ja,9.5091349,53.5652739
285,Malte,K_fer,3.6.1941,Beuelsweg 178,63826,Geiselbach,+49602495085785,+491664819686,malte.kaefer@mail.xyz,ja,9.1982254,50.1225558
286,Richard,Hampel,14.3.1995,Papenbusch 142,13055,Alt-Hohensch_nhausen,+493018429649,+491745589651,r.hampel@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
287,Michel,Rosenberger,26.12.1921,Mindener Str. 52,30457,Hannover,+4951150304894,+491568882998,m.rosenberger@mail.xyz,ja,9.490012100000001,52.33694209999999
288,Manfred,Williamson,26.8.1961,Von-Holte-Str. 127,25842,Bargum,+49467279974275,+491707127846,manfred.williamson@mail.xyz,ja,8.9465706,54.7035828
289,Lotta,J_ger,14.2.1996,Breul 12,74357,B_nnigheim,+4971434558830,+491742798306,lotta.jaeger@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
290,Arthur,Martin,28.4.1950,Schmeddingstr. 20,54646,Enzen,+4965617489589,+491568492646,arthur.martin@mail.xyz,ja,6.368850999999999,49.9219364
291,Tobias,Stadler,21.3.1983,Erikahof 101,55743,Gerach,+49678526027227,+491709318377,tobias.stadler@mail.xyz,ja,7.340833,49.7520487
292,Hildegard,Bald,21.9.1957,Templerweg 84,25566,L_gerdorf,+49482873733153,+491774963706,h.bald@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
293,Thore,Schwenke,13.5.1948,Langestr. 108,53424,Remagen,+49264243341800,+491702380190,thore.schwenke@mail.xyz,ja,7.1229588,50.5903681
294,Rolf,Lehmkuhl,3.6.1954,Birkenweg 175,25776,Schlichting,+49483630735504,+491517384686,r.lehmkuhl@mail.xyz,ja,9.044935299999999,54.2908491
295,Katarina,Santos,11.7.1953,Eifelstr. 129,67714,Waldfischbach-Burgalben,+4963334231970,+491544908571,k.santos@mail.xyz,ja,7.6510134,49.28343940000001
296,Joelina,Bernhard,25.3.1931,Hermann-Treff-Weg 119,37079,G_ttingen,+4955179136092,+491725721278,joelina.bernhard@mail.xyz,ja,-87.6383797,36.4780654
297,Hans,Kahle,5.7.1971,Unter Kahlenhausen 146,72768,Reutlingen,+49712166365375,+491719285812,h.kahle@mail.xyz,ja,9.2004305,48.5373555
298,Peter,Winter,20.8.1992,Im Sonnentau 120,87645,Schwangau,+49836257944844,+491576787873,p.winter@mail.xyz,ja,10.7383052,47.5778534
299,Luc,Cao,27.12.1925,Wildpfad 192,72359,Dotternhausen,+49742744059500,+491571070993,l.cao@mail.xyz,ja,8.789318999999999,48.2270893
300,Kay,Radtke,28.7.1964,Dsseldorfer Str. 3,25727,Krumstedt,+494832177009,+491749701127,kay.radtke@mail.xyz,ja,9.1778389,54.0693181
301,Karlotta,Sautter,16.10.1958,Von-der-Tinnen-Str. 12,24360,Barkelsby,+49435138853150,+491795024177,k.sautter@mail.xyz,ja,9.8357494,54.5012428
302,Monica,Leber,16.12.1920,Zum Guten Hirten 174,83547,Babensham,+49807176619402,+491557822629,m.leber@mail.xyz,ja,12.2678191,48.08210829999999
303,Swenja,Budde,6.12.1945,Nienkamp 113,83209,Prien am Chiemsee,+4980517492661,+491707235321,s.budde@mail.xyz,ja,12.3490983,47.8561815
304,Maja,Wolf,5.10.1933,Simon-Meister-Str. 44,24241,Blumenthal,+49432246151663,+491647252550,maja.wolf@mail.xyz,ja,10.0017987,54.2262886
305,Marten,Todd,14.3.1924,Bnkamp 95,94127,Neuburg am Inn,+49850795236428,+491743373890,m.todd@mail.xyz,ja,13.445094,48.5102389
306,Gerd,R_hrig,12.10.1934,Eifelstr. 191,17440,Hohendorf,+49383690858707,+491506075978,gerd.roehrig@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
307,Werner,Hohmann,28.4.1970,Im Sonnentau 146,6543,Ulzigerode,+49347391040500,+491771023907,w.hohmann@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
308,Julius,Pfaff,4.4.1974,Meesenstiege 145,34302,Guxhagen,+49566554545045,+491673505730,j.pfaff@mail.xyz,ja,9.4824228,51.207579
309,Olaf,Hudson,9.5.1967,Rohrkampstr. 60,74744,Ahorn,+49629672778084,+491615362283,o.hudson@mail.xyz,ja,9.5388336,49.5006743
310,Kristine,Degen,26.12.1977,Zum Guten Hirten 115,53177,Bonn,+49228680589,+491594377373,kristine.degen@mail.xyz,ja,7.1335701,50.6743763
311,Nicolas,Kohn,14.10.1930,Meckmannweg 9,25596,Bokelrehm,+49482799944082,+491586976707,nicolas.kohn@mail.xyz,ja,9.3861779,54.0382611
312,Hertha,Wiedmann,11.11.1935,Rennbahnstr. 107,29416,Kaulitz,+49390145968654,+491695731123,h.wiedmann@mail.xyz,ja,11.3939397,52.8807864
313,Annica,Brck,24.6.1993,Goebenstr. 65,56767,Sassen,+49269239439692,+491722479281,annica.brueck@mail.xyz,ja,6.9659054,50.2665652
314,Klara,B_hme,17.8.1938,Nieland 199,38312,Cramme,+49533488015862,+491657089034,klara.boehme@mail.xyz,ja,10.4460238,52.1123334
315,Lothar,Normann,20.5.1984,Sentmaringer Weg 64,76877,Offenbach an der Queich,+49634863423441,+491721464782,lothar.normann@mail.xyz,ja,8.1901099,49.1940233
316,J_rn,Erpel,20.1.1928,Gescherweg 67,70372,Stuttgart,+497113092434,+491771035311,j.erpel@mail.xyz,ja,9.2257416,48.8007971
317,Sylvia,Brink,15.5.1982,Parkallee 31,42781,Haan,+49212928790424,+491753620722,s.brink@mail.xyz,ja,7.0142544,51.2229355
318,Joschua,Gehrmann,28.1.1973,Wollinstr. 156,73779,Deizisau,+49715318949368,+491629763321,joschua.gehrmann@mail.xyz,ja,9.3870758,48.7119414
319,Kaja,Land,8.3.1999,Simon-Meister-Str. 164,83416,Saaldorf-Surheim,+49865473656770,+491598627815,kaja.land@mail.xyz,ja,12.9602613,47.8738778
320,Tomas,Herzig,26.3.1987,Sporckweg 164a,78592,Egesheim,+49742964213303,+491523833929,t.herzig@mail.xyz,ja,8.856026,48.1171327
321,Rosemarie,Seifried,1.12.1998,Schmeddingstr. 141,66879,Kollweiler,+49638578337895,+491556925721,r.seifried@mail.xyz,ja,7.5812528,49.5156632
322,Muhammed,Pabst,14.2.1972,Sdstr. 58,66978,Donsieders,+49633174450061,+491619122280,m.pabst@mail.xyz,ja,7.642042000000001,49.2656793
323,Emmily,Schwenk,20.4.1987,Avendruper Str. 81,56290,Macken,+49260766538272,+491515597992,emmily.schwenk@mail.xyz,ja,7.396643999999999,50.1735522
324,Kay,R_sner,20.2.1946,Altenhofer Weg 67,74912,Kirchardt,+49726674231219,+491651972159,kay.roesner@mail.xyz,ja,8.9925642,49.2065724
